stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,stop_code,stop_desc,stop_url
"234102","Raffa 2","25.259377","55.29007","0006","0","R2","",""
"385019","Al Ghubaiba Bus Station 19","25.26288","55.289204","0006","0","GBS19","",""
"392001","Raffa 1","25.259409","55.287857","0006","0","R1","",""
"406001","Rolla","25.259623","55.293346","0006","0","RL1","",""
"202101","Sharaf DG Metro Bus Stop 1-1","25.259653","55.294559","0006","0","AFMS1","",""
"388001","Four Point Sheraton Hotel1","25.256712","55.300518","0006","0","FPSH1","",""
"424001","Karama, Dubai Municipality Center 1","25.24534","55.303379","0006","0","KDM1","",""
"808501","Business Bay Metro Bus Stop Seaside","25.192471","55.259983","0006","0","BBMS1","",""
"209501","Mizhar 1, Masjid Terminus","25.24831","55.46236","0004","0","MZ1MT1","",""
"208501","Mizhar 1, H","25.247694","55.465832","0004","0","MZ1H1","",""
"301501","Mizhar 1, J","25.243309","55.462631","0004","0","MZ1J1","",""
"206502","Mizhar 1, F-2","25.244207","55.457451","0004","0","MZ1F2","",""
"127101","Mizhar 1, Aswaaq Centre 1","25.249897","55.454578","0004","0","M1AC1","",""
"313101","Mizhar 1, Khartoum Street 1","25.253815","55.455318","0004","0","MKS1","",""
"313102","Mizhar 1, Khartoum Street 2","25.253481","55.455021","0004","0","MKS2","",""
"127102","Mizhar 1, Aswaaq Centre 2","25.249807","55.45435","0004","0","M1AC2","",""
"205502","Al Mizhar Mall 2","25.244881","55.453461","0004","0","AMZM2","",""
"204502","Mizhar 1, D-2","25.242622","55.451237","0004","0","MZ1D2","",""
"296001","Mizhar 1, Street 26A","25.242775","55.442314","0004","0","M1S26A1","",""
"234501","Al Mizhir 1, Arabian Center","25.235445","55.43692","0004","0","AM1AC1","",""
"402502","Muhaisnah, Dubai Modern School 2","25.241261","55.427593","0004","0","MDMS2","",""
"401502","Algeria Street 7-2","25.245157","55.430187","0004","0","ALS72","",""
"991001","Muhaisnah 1A-1","25.247993","55.428947","0004","0","M1A1","",""
"992001","Muhaisnah 1B-1","25.246742","55.422298","0004","0","M1B1","",""
"844502","Al Mizhir, Islamic School 2","25.248995","55.418373","0004","0","MITEB","",""
"355201","The Philippine School Muhaisnah 1","25.257223","55.417377","0005","0","TPPSM1","",""
"126101","Muhaisnah 2, Etisalat Academy","25.259501","55.412209","0005","0","M2EA1","",""
"355202","The Philippine School Muhaisnah 2","25.257172","55.417171","0005","0","TPPSM2","",""
"875001","Tunis Road 1","25.252985","55.414688","0005","0","TR11","",""
"866002","Muhaisnah 1, Intersection 2","25.25255","55.412113","0005","0","M1I2","",""
"961508","Rashidiya Bus Station Arrival","25.230007","55.390903","0005","0","RMS8","",""
"921101","Rashidiya Bus Station Parking 1","25.229416","55.392124","0005","0","RMSP1","",""
"961504","Rashidiya Bus Station Gate 4","25.229614","55.390911","0005","0","RMS4","",""
"262002","Rashidiya, Park 2","25.227015","55.395092","0005","0","RP2","",""
"264001","Rashidiya, Clinic","25.223186","55.393234","0005","0","RCL1","",""
"265001","Rashidiya 4","25.221022","55.392151","0005","0","R41","",""
"266001","Rashidiya 5","25.21871","55.391018","0005","0","R51","",""
"258002","Jassmi Masjid 2","25.219343","55.387455","0005","0","JM2","",""
"967501","Rashidya, Street 11","25.220654","55.386135","0005","0","RS111","",""
"960501","Rashidiya Ibraheem Khaleel Masjid, Street 11","25.221756","55.3834","0005","0","RIKM1","",""
"964501","Rashidiya, Street 11, Saud Al Mulla Masjid","25.223545","55.378902","0005","0","RSMM1","",""
"958501","Rashidiya 2A Street","25.225494","55.378307","0005","0","R24S1","",""
"965501","Rashidiya, Street 2A, Mariam Masjid","25.227869","55.378609","0005","0","RMM1","",""
"260001","Rashidiya 1-1","25.228792","55.379925","0005","0","R11","",""
"249001","Rashidiya, Shopping Center","25.227695","55.382519","0005","0","RSC1","",""
"251001","Nad Rashid, Souq 1","25.225338","55.38588","0005","0","NRS1","",""
"256001","Rashidiya, Qutami Masjid","25.224417","55.38723","0005","0","QMR1","",""
"257001","Fatima English School 1","25.221394","55.387299","0005","0","FES1","",""
"258001","Jassmi Masjid 1","25.218758","55.388992","0005","0","JM1","",""
"267001","Rashidiya 2","25.217316","55.394218","0005","0","R21","",""
"268001","Umm Hani School 1","25.221508","55.396244","0005","0","UHS1","",""
"269001","Rashidiya 3","25.225025","55.397964","0005","0","R31","",""
"262001","Rashidiya, Park 1","25.226915","55.396751","0005","0","RP1","",""
"866001","Muhaisnah 1, Intersection 1","25.25218","55.411442","0005","0","M1I1","",""
"844501","Al Mizhir, Islamic School 1","25.247694","55.4184","0004","0","MITEA","",""
"992002","Muhaisnah 1B-2","25.246756","55.422798","0004","0","M1B2","",""
"201501","Mizhar 1, A-1","25.24662","55.43362","0004","0","MZ1A1","",""
"203501","Mizhar 1, C-1","25.243687","55.444321","0004","0","MZ1C1","",""
"204501","Mizhar 1, D-1","25.242506","55.450863","0004","0","MZ1D1","",""
"205501","Al Mizhar Mall 1","25.244013","55.453453","0004","0","AMZM1","",""
"206501","Mizhar 1, F-1","25.244125","55.457428","0004","0","MZ1F1","",""
"207501","Mizhar 1, G","25.2465","55.459431","0004","0","MZ1G1","",""
"123002","Union Square Bus Station 2","25.266052","55.311649","0005","0","USR2","",""
"116002","Maktoum Heritage Souq 2","25.269833","55.314014","0005","0","MH2","",""
"314001","Maktoum Hospital Road, Cemetry","25.26985","55.310329","0005","0","MHRC1","",""
"238502","Naif Park 2","25.272614","55.306988","0005","0","NPRK2","",""
"107001","Sabkha, Turnoff","25.271883","55.3032","0005","0","ST1","",""
"108001","Khaleej Road","25.275946","55.303402","0005","0","KR1","",""
"110001","Hyatt Regency Hotel","25.277422","55.306137","0005","0","HR1","",""
"109001","Murar Jadeed 1","25.278793","55.312187","0005","0","MJ1","",""
"135001","Baraha, Eid Musallah 1","25.278906","55.316036","0005","0","EMB1","",""
"131001","Baraha, Street 1","25.281595","55.321136","0005","0","BRS1","",""
"545502","Al Baraha Masjid 2","25.282661","55.324894","0005","0","ABMQ2","",""
"132002","Hor Al Anz, Roundabout 2","25.278446","55.325798","0005","0","HAAR2","",""
"133002","Rasheed Road 2","25.277811","55.321747","0005","0","RR2","",""
"121001","Deira, Taxi Station 1","25.268343","55.315998","0005","0","DTS1","",""
"397501","Union Metro Bus Stop 2-1","25.267183","55.314316","0005","0","UMSB1","",""
"488002","Hassa Bint Al Murr Masjid 2","25.211937","55.248253","0006","0","HBAM2","",""
"487002","Mercato Shopping Mall 2","25.215996","55.251282","0006","0","MCR2","",""
"486002","Jumeira St.Dubai Islamic Bank 2","25.221292","55.255371","0006","0","DZ2","",""
"485002","Beach Center 2","25.225935","55.25901","0006","0","BEC2","",""
"484001","Century Plaza 2","25.228661","55.26104","0006","0","CP2","",""
"482002","Palm Strip Center","25.23423","55.265224","0006","0","PSC2","",""
"452002","Etihad Museum 2","25.238729","55.268433","0006","0","DA2","",""
"634501","ENOC, Dhiyafa","25.239723","55.270782","0006","0","ENCD1","",""
"457001","Jumeira Rotana Hotel 1","25.23765","55.274677","0006","0","JRH1","",""
"456001","Al Dhiyafa, Road 1","25.236504","55.276531","0006","0","DR1","",""
"455002","Hana Center 2","25.236919","55.279667","0006","0","HCR2","",""
"453002","Hudheiba, Turnoff 2","25.240215","55.281235","0006","0","HT2","",""
"454001","Hoot, Eppco","25.243412","55.2831","0006","0","EH1","",""
"138101","ADCB Metro Bus Stop Landside","25.243546","55.29776","0006","0","KMSL1","",""
"432001","Centre Point Shopping Centre 1","25.248482","55.300747","0006","0","CPSC1","",""
"363001","BurJuman Metro Bus Stop 4-1","25.255732","55.305019","0006","0","BJMSD1","",""
"230502","Al Seef Marine Bus Stop 2","25.257311","55.311211","0006","0","ASAS2","",""
"666101","Al Seef Street","25.254469","55.311012","0006","0","ASST1","",""
"228102","City Centre Metro Bus Stop 2-1","25.255547","55.328957","0005","0","DCC21","",""
"197002","Abu Hail Center 2","25.278698","55.345188","0005","0","AHCR2","",""
"160002","Ittehad School 2","25.281406","55.341732","0005","0","IS2","",""
"159002","Hamriya Shopping Center 2","25.28277","55.339985","0005","0","HSC2","",""
"203001","Abu Hail Road 1","25.285667","55.336342","0005","0","AHRD1","",""
"942002","UAE Athletics Federation 2","25.29019","55.330601","0005","0","UAF2","",""
"201001","Abu Hail, Roundabout 1","25.29335","55.329243","0005","0","AHR1","",""
"205001","Hamriya, Port 1","25.297123","55.334602","0005","0","HAPT1","",""
"351502","Hamriya Port,Sheikh Almar Masjid 2","25.299208","55.337006","0005","0","HPSAM2","",""
"350502","Hamriya Port,Sheikh Almar Masjid Roundabout 2","25.303478","55.338806","0005","0","HPSA2","",""
"348502","Hamriya Port,Control Tower Terminus 2","25.308714","55.339619","0005","0","HPCT2","",""
"348501","Hamriya Port,Control Tower Terminus 1","25.308533","55.339481","0005","0","HPCT1","",""
"349501","Hamriya Port,Container Services 1","25.3055","55.339859","0005","0","HPCS1","",""
"350501","Hamriya Port,Sheikh Almar Masjid Roundabout 1","25.302765","55.338478","0005","0","HPSA1","",""
"351501","Hamriya Port,Sheikh Almar Masjid 1","25.300201","55.337643","0005","0","HPSAM1","",""
"205002","Hamriya, Port 2","25.296988","55.333878","0005","0","HAPT2","",""
"201002","Abu Hail, Roundabout 2","25.293945","55.329838","0005","0","AHR2","",""
"942001","UAE Athletics Federation 1","25.289694","55.330971","0005","0","UAF1","",""
"203002","Abu Hail Road 2","25.285496","55.336163","0005","0","AHRD2","",""
"159001","Hamriya Shopping Center 1","25.282644","55.339848","0005","0","HSC1","",""
"160001","Ittehad School 1","25.280333","55.342754","0005","0","IS1","",""
"197001","Abu Hail Center 1","25.278219","55.345436","0005","0","AHCR1","",""
"199001","City Centre Metro Bus Stop 1-1","25.253345","55.329849","0005","0","DCC1","",""
"230501","Al Seef Marine Bus Stop 1","25.257303","55.311363","0006","0","ASAS1","",""
"400002","BurJuman Metro Bus Stop 2-2","25.253925","55.303608","0006","0","BJMSB2","",""
"432002","Centre Point Shopping Centre 2","25.249159","55.300777","0006","0","CPSC2","",""
"451501","ADCB Metro Bus Stop Seaside","25.244753","55.29818","0006","0","KMSS","",""
"453001","Hudheiba, Turnoff 1","25.241154","55.281624","0006","0","HT1","",""
"455001","Hana Center 1","25.236929","55.279491","0006","0","HCR1","",""
"456002","Al Dhiyafa, Road 2","25.23737","55.275658","0006","0","DR2","",""
"457002","Jumeira Rotana Hotel 2","25.238354","55.273979","0006","0","JRH2","",""
"452001","Etihad Museum 1","25.238823","55.268276","0006","0","DA1","",""
"481001","Jumeira, Grand Masjid","25.234884","55.265495","0006","0","JGM1","",""
"483001","Jumeira Centre","25.231298","55.262798","0006","0","JP1","",""
"484002","Century Plaza 1","25.228237","55.260487","0006","0","CP1","",""
"485001","Beach Center 1","25.225121","55.25808","0006","0","BEC1","",""
"486001","Jumeira St.Dubai Islamic Bank 1","25.221157","55.255016","0006","0","DZ1","",""
"487001","Mercato Shopping Mall 1","25.216686","55.251595","0006","0","MCR1","",""
"488001","Hassa Bint Al Murr Masjid 1","25.213842","55.249393","0006","0","HBAM1","",""
"231502","Al Arouba Street 2","25.209066","55.248802","0006","0","AARS2","",""
